product_url,product_name,brand_name,rating,number_of_ratings,product_description,release_date,top_notes,middle_notes,base_notes,main_accords,perfumer,product_images,gender,longevity,sillage,scraped_at,source,notes
https://www.fragrantica.com/perfume/Byredo/Casablanca-Lily-2019-58570.html,Casablanca Lily 2019 Byredofor women and men,Byredo,4.2,1132.0,Casablanca Lily 2019byByredois a Oriental Floral fragrance for women and men.Casablanca Lily 2019was launched in 2019. Top notes are Gardenia and Plum; middle notes are Indian Tuberose and Carnation; base notes are Honey and Palisander Rosewood.,2019.0,"Gardenia, Plum","Indian Tuberose, Carnation","Honey, Palisander Rosewood","white floral, honey, sweet, tuberose",,https://fimgs.net/mdimg/perfume-thumbs/375x500.58570.jpg,for women and men,,,2026-06-06 23:50:05,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Casablanca-Lily-2025-115293.html,Casablanca Lily 2025 Byredofor women and men,Byredo,4.18,89.0,"Casablanca Lily 2025byByredois a Floral fragrance for women and men. This is a new fragrance.Casablanca Lily 2025was launched in 2025. Top notes are Gardenia and Plum; middle notes are Indian Tuberose and Carnation; base notes are Honey and Palisander Rosewood.Casablanca Lily by Byredo is an extrait de parfum in the Night Veils collection. The composition opens with gardenia and plum, moves through a heart of carnation and Indian tuberose, and settles on rosewood and a soft honey accord, presenting a floral profile with subtle fruity and warm woody facets.",2025.0,"Gardenia, Plum","Indian Tuberose, Carnation","Honey, Palisander Rosewood","white floral, tuberose, floral, sweet",,https://fimgs.net/mdimg/perfume-thumbs/375x500.115293.jpg,for women and men,,,2026-06-06 23:50:14,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Cuir-Sellier-2025-115296.html,Cuir Sellier 2025 Byredofor women and men,Byredo,3.7,57.0,Cuir Sellier 2025byByredois a Leather fragrance for women and men. This is a new fragrance.Cuir Sellier 2025was launched in 2025. Top note is Cashmeran; middle notes are Leather and Tobacco; base notes are Birch and Oakmoss.,2025.0,Cashmeran,"Leather, Tobacco","Birch, Oakmoss","leather, smoky, woody, mossy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.115296.jpg,for women and men,,,2026-06-06 23:50:22,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/La-Botte-41720.html,La Botte Byredofor women and men,Byredo,4.17,59.0,"La BottebyByredois a Leather fragrance for women and men.La Bottewas launched in 2016. Top note is Jasmine; middle notes are Violet and Synthetic Civet; base notes are Leather and Mahogany.""Riding on the success of the first Night Veils collection dedicated to heady flowers that bloom come nightfall, a new variation of elixirs is about to dawn. Housed in 30 ml onyx glass bottles, the three new compositions draw inspiration from the craft of leatherworking. So precious are these extracts, a mere drop deposited at the nape of the neck with the glass stopper is enough to diffuse their scent for hours on end. This new trio of night veils pays tribute to the delicate hand of the glovemaker, the fine skill of the bootmaker and the genius of the saddler. La Botte -
the ultimate expression of luxury, the bootmaker continues the fine tradition of custom-made footwear to this day. The workshop evokes the smell of new boots still nestled in their box, freshly buffed leather, the patinated wood shoe trees arranged by size on the shelves and the sound of heels click-clacking down the sidewalk."" - a note from the brand.La Botte by Byredo is a Leather fragrance for women and men. This is a new fragrance. La Botte was launched in 2016. Top note is jasmine; middle notes are violet and synthetic civet; base notes are mahogany and leather.",2016.0,Jasmine,"Violet, Synthetic Civet","Leather, Mahogany","leather, violet, animalic, powdery",,https://fimgs.net/mdimg/perfume-thumbs/375x500.41720.jpg,for women and men,,,2026-06-06 23:50:30,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/La-Selle-41721.html,La Selle Byredofor women and men,Byredo,4.0,41.0,"La SellebyByredois a Leather fragrance for women and men.La Sellewas launched in 2016. Top notes are Cashmeran and Black Tea; middle notes are Leather and Tobacco Leaf; base notes are Birch and Oakmoss.""Following the first Night Veils collection dedicated to heady flowers that bloom come nightfall, a new variation of elixirs is about to dawn. A singular exercise that consists of writing three formulas with a high concentration of noble raw materials, based on a theme chosen by Ben Gorham. Housed in 30 ml onyx glass bottles, the three new compositions draw inspiration from the craft of leatherworking. So precious are these extracts, a mere drop deposited at the nape of the neck with the glass stopper is enough to diffuse their scent for hours on end. This new trio of night veils pays tribute to the delicate hand of the glovemaker, the fine skill of the bootmaker and the genius of the saddler. La Selle - an essential ally of any equestrian, the passionate saddler brings horse and rider together as one. Of the three Night Veils fragrances dedicated to leather, this is undoubtedly the most dynamic. Distinguished, sombre, smoky, a truly unbridled concentration of leather."" - a note from the brand.La Selle by Byredo is a Leather fragrance for women and men. This is a new fragrance. La Selle was launched in 2016. Top notes are black tea and cashmeran; middle notes are leather and tobacco leaf; base notes are birch and oakmoss.",2016.0,"Cashmeran, Black Tea","Leather, Tobacco Leaf","Birch, Oakmoss","leather, woody, smoky, mossy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.41721.jpg,for women and men,,,2026-06-06 23:50:40,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Le-Gant-41722.html,Le Gant Byredofor women and men,Byredo,4.21,47.0,"Le GantbyByredois a Leather fragrance for women and men.Le Gantwas launched in 2016. Top notes are Bergamot and Saffron; middle notes are Heliotrope and Mimosa; base notes are Leather, Acai Berry, Musk and Amber.""Riding on the success of the first Night Veils collection dedicated to heady flowers that bloom come nightfall, a new variation of elixirs is about to dawn. Housed in 30 ml onyx glass bottles, the three new compositions draw inspiration from the craft of leatherworking. So precious are these extracts, a mere drop deposited at the nape of the neck with the glass stopper is enough to diffuse their scent for hours on end. This new trio of night veils pays tribute to the delicate hand of the glovemaker, the fine skill of the bootmaker and the genius of the saddler. Le Gant - with historical ties to fragrance, the glovemaker’s trade was so deeply intertwined with olfaction. Animal skin requires essences to dissipate its exceedingly wild vapors. Still today, those who work with hides and pelts share a vocabulary with the perfumer. Inspired by the delicate leather that hugs the skin, Gantier has the suppleness and refinement of a rare hide."" - a note from the brand.Le Gant by Byredo is a Leather fragrance for women and men. This is a new fragrance. Le Gant was launched in 2016. Top notes are bergamot and saffron; middle notes are heliotrope and mimosa; base notes are acai berry, musk, leather and amber.",2016.0,"Bergamot, Saffron","Heliotrope, Mimosa","Leather, Acai Berry, Musk, Amber","powdery, leather, musky, fruity",,https://fimgs.net/mdimg/perfume-thumbs/375x500.41722.jpg,for women and men,,,2026-06-06 23:50:49,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Midnight-Candy-32778.html,Midnight Candy Byredofor women and men,Byredo,4.08,59.0,Midnight CandybyByredois a Floral fragrance for women and men.Midnight Candywas launched in 2015. Top notes are Iris Flower and Carrot; middle notes are Black Violet and Egyptian Jasmine; base notes are Vanilla and Osmanthus.,2015.0,"Iris Flower, Carrot","Black Violet, Egyptian Jasmine","Vanilla, Osmanthus","powdery, violet, iris, floral",,https://fimgs.net/mdimg/perfume-thumbs/375x500.32778.jpg,for women and men,,,2026-06-06 23:50:55,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Reine-de-Nuit-32779.html,Reine de Nuit Byredofor women and men,Byredo,4.26,82.0,"Reine de NuitbyByredois a Chypre Floral fragrance for women and men.Reine de Nuitwas launched in 2015. Top notes are Black Currant and Saffron; middle notes are Incense and Alumroot; base notes are Black Rose, Patchouli and Ambrette (Musk Mallow).",2015.0,"Black Currant, Saffron","Incense, Alumroot","Black Rose, Patchouli, Ambrette (Musk Mallow)","rose, warm spicy, floral, amber",,https://fimgs.net/mdimg/perfume-thumbs/375x500.32779.jpg,for women and men,,,2026-06-06 23:51:05,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Reine-de-Nuit-2019-58569.html,Reine de Nuit 2019 Byredofor women and men,Byredo,4.18,834.0,Reine de Nuit 2019byByredois a Chypre Floral fragrance for women and men.Reine de Nuit 2019was launched in 2019. Top notes are Black Currant and Saffron; middle notes are Rose and Incense; base notes are Patchouli and Ambrette (Musk Mallow).,2019.0,"Black Currant, Saffron","Rose, Incense","Patchouli, Ambrette (Musk Mallow)","warm spicy, rose, fruity, woody",,https://fimgs.net/mdimg/perfume-thumbs/375x500.58569.jpg,for women and men,,,2026-06-06 23:51:11,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Rouge-Chaotique-83369.html,Rouge Chaotique Byredofor women and men,Byredo,4.02,810.0,"Rouge ChaotiquebyByredois a Woody Spicy fragrance for women and men.Rouge Chaotiquewas launched in 2023. Top notes are Saffron, Cassis, Bergamot and Lemon; middle notes are Plum, Praline and Oak; base notes are Agarwood (Oud), Papyrus and Patchouli.The first oud gourmand fragrance in our Night Veils collection, Rouge Chaotique takes personal inspiration from Ben Gorham’s belief that accepting the chaos within any creative process can result in singular forms of expression.",2023.0,"Saffron, Cassis, Bergamot, Lemon","Plum, Praline, Oak","Agarwood (Oud), Papyrus, Patchouli","fruity, woody, sweet, warm spicy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.83369.jpg,for women and men,,,2026-06-06 23:51:22,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Rouge-Chaotique-2025-115295.html,Rouge Chaotique 2025 Byredofor women and men,Byredo,3.44,71.0,"Rouge Chaotique 2025byByredois a Oriental Woody fragrance for women and men. This is a new fragrance.Rouge Chaotique 2025was launched in 2025. Top note is Cassis; middle note is Oak; base notes are Papyrus, Oud and Patchouli.",2025.0,Cassis,Oak,"Papyrus, Oud, Patchouli","woody, aromatic, green, fruity",,https://fimgs.net/mdimg/perfume-thumbs/375x500.115295.jpg,for women and men,,,2026-06-06 23:51:32,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Sellier-58572.html,Sellier Byredofor women and men,Byredo,4.11,808.0,SellierbyByredois a Leather fragrance for women and men.Sellierwas launched in 2019. Top notes are Cashmeran and Black Tea; middle notes are Leather and Tobacco Leaf; base notes are Birch and Oakmoss.,2019.0,"Cashmeran, Black Tea","Leather, Tobacco Leaf","Birch, Oakmoss","leather, woody, smoky, tobacco",,https://fimgs.net/mdimg/perfume-thumbs/375x500.58572.jpg,for women and men,,,2026-06-06 23:51:41,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Tobacco-Mandarin-63031.html,Tobacco Mandarin Byredofor women and men,Byredo,3.81,1287.0,"Tobacco MandarinbyByredois a Oriental Woody fragrance for women and men.Tobacco Mandarinwas launched in 2020. Top notes are Cumin, Mandarin Orange and Coriander; middle notes are Tobacco, Leather and Labdanum; base notes are Olibanum, Agarwood (Oud) and Sandalwood.",2020.0,"Cumin, Mandarin Orange, Coriander","Tobacco, Leather, Labdanum","Olibanum, Agarwood (Oud), Sandalwood","fresh spicy, tobacco, amber, citrus",,https://fimgs.net/mdimg/perfume-thumbs/375x500.63031.jpg,for women and men,,,2026-06-06 23:51:50,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Vanille-Antique-73438.html,Vanille Antique Byredofor women and men,Byredo,4.04,1572.0,Vanille AntiquebyByredois a Oriental Woody fragrance for women and men.Vanille Antiquewas launched in 2022. Top notes are Musk and Plum; middle notes are White Wood and Labdanum; base notes are Vanilla and Amber.,2022.0,"Musk, Plum","White Wood, Labdanum","Vanilla, Amber","amber, vanilla, woody, musky",,https://fimgs.net/mdimg/perfume-thumbs/375x500.73438.jpg,for women and men,,,2026-06-06 23:51:59,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Vanille-Antique-2025-115294.html,Vanille Antique 2025 Byredofor women and men,Byredo,4.03,174.0,"Vanille Antique 2025byByredois a Oriental Vanilla fragrance for women and men. This is a new fragrance.Vanille Antique 2025was launched in 2025. Top notes are Plum and Freesia; middle notes are Amber, Oud, Cashmere Wood and Tuberose; base notes are Madagascar Vanilla and Labdanum.Vanille Antique is part of Byredo’s Night Veils collection of extrait-strength fragrances, built around a nuanced interpretation of vanilla within an amber-woody frame. It opens with freesia and plum, moves through a heart of amber, cashmere woods, oud, and tuberose absolute, and settles on a resinous base of Madagascar vanilla and cistus oil. The composition presents vanilla in a darker, more textured context, balancing floral facets with balsamic warmth.",2025.0,"Plum, Freesia","Amber, Oud, Cashmere Wood, Tuberose","Madagascar Vanilla, Labdanum","amber, vanilla, woody, oud",,https://fimgs.net/mdimg/perfume-thumbs/375x500.115294.jpg,for women and men,,,2026-06-06 23:52:08,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Champagne-38820.html,Oliver Peoples Champagne Byredofor women and men,Byredo,4.06,32.0,"Oliver Peoples ChampagnebyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Champagnewas launched in 2015. Top notes are Juniper Berries and Californian Lemon; middle notes are Patchouli and Orris; base notes are Immortelle, Sand and Musk.",2015.0,"Juniper Berries, Californian Lemon","Patchouli, Orris","Immortelle, Sand, Musk","woody, patchouli, aromatic, warm spicy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.38820.jpg,for women and men,,,2026-06-06 23:52:15,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Green-38821.html,Oliver Peoples Green Byredofor women and men,Byredo,3.91,44.0,"Oliver Peoples GreenbyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Greenwas launched in 2015. Top notes are Juniper Berries and Californian Lemon; middle notes are Patchouli and Orris; base notes are Sand, Immortelle and Musk.",2015.0,"Juniper Berries, Californian Lemon","Patchouli, Orris","Sand, Immortelle, Musk","aromatic, woody, warm spicy, sand",,https://fimgs.net/mdimg/perfume-thumbs/375x500.38821.jpg,for women and men,,,2026-06-06 23:52:23,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Indigo-30946.html,Oliver Peoples Indigo Byredofor women and men,Byredo,4.01,161.0,"Oliver Peoples IndigobyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Indigowas launched in 2015. Top notes are Juniper Berries and Californian Lemon; middle notes are Patchouli and Iris; base notes are Sand, Musk and Immortelle.Oliver Peoples & Byredo launch limited summer collection which includes perfume and sunglasses created in style and colors to fit each other. The collection was inspired by the phenomenon of synthesis joining thought, styles and views of the direction of both brands.""Ben and I share similar views on the positioning of brand and esthetics. We share similar views of positioning of the brand and esthetics. We have always wanted to work on a project together."" -says David Schulte, Oliver Peoples CEO. ""A year ago he invited me and said the word ‘synthesis’ which I never heard before. I liked it and we developed concept by joining LA influence of vision and fashion. Oliver Peoples has never created anything else but glasses, so venturing into fragrance was a big deal for us. I cannot imagine anyone better than Byredo to do that with.""The concept of the new limited collection is extremely interesting, since master perfumer of the house of Byredo got the task to observe the sights of Los Angeles through different colors of lenses, to visualize the scent and to interpret it into a layered composition.The unique idea resulted in created glasses in color paired with sunglasses frame in the same shades, color of perfume flacon and skilfully nuanced composition of the fragrance. The whole concept is very modern and aimed at men and women. Sunglasses frame and fragrances are unisex. Face of the advertising campaign Oliver Peoples & Byredo is model Frida Gustavsson (on the photo).According to Oliver Peoples, the frames are available in two colors (Semi Matte Black and Beige Crystal) while glass for the unisex sunglasses can be chosen in three shades (Indigo, Champagne and Green). Fragrances and sunglasses will be available separately and in special sets, together and paired per colors. Flacons of the new fragrance go with colors of glass and are created in the same shades: indigo, champagne and green.""I have admired Oliver Peoples since I felt their approach to a product similar to ours in Byredo brand. It was very important to me that this partnership has the right reason for existence and synthesis, and the idea of a joint perception was ideal for a joint venture. I met artists, musicians and perfumers who present characteristics of the so-called disorder and I was always fascinated by clarity of their descriptions"" - stated Ben Gorham, creative director and owner of Byredo.Fragrance Oliver Peoples Byredo arrives in concentration Eau de Parfum 50ml as limited edition. The composition opens with aromatic juniper berries combined with Californian lemon. The heart highlights iris and patchouli, while the base provides depth and warmth to aromas of sand, musk and immortelle.",2015.0,"Juniper Berries, Californian Lemon","Patchouli, Iris","Sand, Musk, Immortelle","aromatic, woody, patchouli, fresh spicy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.30946.jpg,for women and men,,,2026-06-06 23:52:30,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Moss-38818.html,Oliver Peoples Moss Byredofor women and men,Byredo,3.95,42.0,"Oliver Peoples MossbyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Mosswas launched in 2016. Top notes are Juniper Berries and Californian Lemon; middle notes are Patchouli and Orris; base notes are Immortelle, Musk and Sand.",2016.0,"Juniper Berries, Californian Lemon","Patchouli, Orris","Immortelle, Musk, Sand","aromatic, woody, warm spicy, herbal",,https://fimgs.net/mdimg/perfume-thumbs/375x500.38818.jpg,for women and men,,,2026-06-06 23:52:42,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Mustard-38816.html,Oliver Peoples Mustard Byredofor women and men,Byredo,3.88,33.0,"Oliver Peoples MustardbyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Mustardwas launched in 2016. Top notes are Juniper Berries and Californian Lemon; middle notes are Patchouli and Orris; base notes are Sand, Immortelle and Musk.",2016.0,"Juniper Berries, Californian Lemon","Patchouli, Orris","Sand, Immortelle, Musk","aromatic, sand, woody, fresh spicy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.38816.jpg,for women and men,,,2026-06-06 23:52:52,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Rosewood-38819.html,Oliver Peoples Rosewood Byredofor women and men,Byredo,3.93,44.0,"Oliver Peoples RosewoodbyByredois a Woody Aromatic fragrance for women and men.Oliver Peoples Rosewoodwas launched in 2016. Top notes are Juniper Berries and Californian Lemon; middle notes are Orris and Patchouli; base notes are Immortelle, Musk and Sand.",2016.0,"Juniper Berries, Californian Lemon","Orris, Patchouli","Immortelle, Musk, Sand","aromatic, woody, citrus, warm spicy",,https://fimgs.net/mdimg/perfume-thumbs/375x500.38819.jpg,for women and men,,,2026-06-06 23:52:57,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-Absolu-108421.html,Bal d'Afrique Absolu Byredofor women and men,Byredo,4.48,1616.0,"Bal d'Afrique AbsolubyByredois a Floral Woody Musk fragrance for women and men. This is a new fragrance.Bal d'Afrique Absoluwas launched in 2025. The nose behind this fragrance is Jerome Epinette. Top notes are Blackcurrant, Bergamot and Lemon; middle notes are Praline, Musk and Violet; base notes are Black Amber, Cedarwood and Vetiver.""Inspired by founder Ben Gorham's personal connection to Africa, particularly his father's experiences traveling and living there, Ben Gorham crafted Bal d’Afrique as both an imaginary journey and a celebration of Africa's rich cultural impact on dance, art, and music.Intensifying the gourmand aspect of Bal d’Afrique, this reimagined composition heightens the contrast between vibrant lightness and addictive depth, offering a richer, more addictive experience. Notes of bergamot, lemon, and blackcurrant offer a bold vibrance, melting into the sweetness of praline, musks, and violet, and finishing on a dramatic base of cedar, vetiver, and warm black amber.Beyond the fragrance, the homage to craftsmanship is reflected in the newly redesigned Absolu de Parfum bottle. The textured cap, inspired by Yakisugi, the Japanese art of charring wood, embodies the deep intensity, transformation, and enduring strength that mirrors the essence of the Absolu. The silver and gold atomizer spray, with its industrial edge, complements the bottle’s elemental design and the clean curves of the glass. Within the bottle, the hue of the Absolu de Parfum is intensified, offering a visual hint at the rich concentration of fragrance inside.""",2025.0,"Blackcurrant, Bergamot, Lemon","Praline, Musk, Violet","Black Amber, Cedarwood, Vetiver","citrus, woody, aromatic, sweet",Jerome Epinette,https://fimgs.net/mdimg/perfume-thumbs/375x500.108421.jpg,for women and men,,,2026-06-06 23:53:06,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Black-Saffron-Absolu-121649.html,Black Saffron Absolu Byredofor women and men,Byredo,4.12,88.0,"Black Saffron AbsolubyByredois a Oriental Spicy fragrance for women and men. This is a new fragrance.Black Saffron Absoluwas launched in 2025. Top notes are Saffron, Pomelo and Juniper Berries; middle notes are Leather, Black Violet and Rose; base notes are Blonde Woods, Raspberry and Vetiver.Black Saffron Absolu by Byredo is described as a more concentrated interpretation of the original Black Saffron composition. The fragrance opens with juniper berries and bright pomelo, coloured by a pronounced saffron note that gives the top an aromatic, spicy character. The heart combines black violet and Cristal Rose with a leather accord, introducing a floral-leathery facet that leads into a warm, woody base. Blonde woods, vetiver and a touch of raspberry round out the drydown, creating a unisex scent that moves from citrus and spice to floral leather and soft woods in an intensified absolu de parfum concentration.",2025.0,"Saffron, Pomelo, Juniper Berries","Leather, Black Violet, Rose","Blonde Woods, Raspberry, Vetiver","leather, warm spicy, animalic, rose",,https://fimgs.net/mdimg/perfume-thumbs/375x500.121649.jpg,for women and men,,,2026-06-06 23:53:16,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Blanche-Absolu-103743.html,Blanche Absolu Byredofor women and men,Byredo,4.07,528.0,"Blanche AbsolubyByredois a Floral Aldehyde fragrance for women and men. This is a new fragrance.Blanche Absoluwas launched in 2025. Top notes are Aldehydes, Black Pepper and Neroli; middle notes are Jasmine, Violet and Rose; base notes are Musk, Ambroxan, Cashmeran and Cashmere Wood.",2025.0,"Aldehydes, Black Pepper, Neroli","Jasmine, Violet, Rose","Musk, Ambroxan, Cashmeran, Cashmere Wood","musky, aldehydic, amber, powdery",,https://fimgs.net/mdimg/perfume-thumbs/375x500.103743.jpg,for women and men,,,2026-06-06 23:53:27,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Gypsy-Water-Absolu-121784.html,Gypsy Water Absolu Byredofor women and men,Byredo,3.44,219.0,"Gypsy Water AbsolubyByredois a Oriental Woody fragrance for women and men. This is a new fragrance.Gypsy Water Absoluwas launched in 2026. The nose behind this fragrance is Jérôme Epinette. Top notes are Pine needles, Black Pepper and Bergamot; middle notes are Incense, Orris and Carrot Seeds; base notes are Vanilla Absolute, White Suede and Ambroxan.Gypsy Water Absolu Byredo is a woody fragrance with pronounced spicy nuances, presented as a more concentrated interpretation of the original Gypsy Water theme. The composition opens with a contrast of sparkling bergamot, black pepper and aromatic pine needles. In the heart, creamy orris butter is combined with carrot seed to create an earthy warmth, nuanced by the smoky character of incense absolute. The base rests on ambroxan, vanilla absolute and white suede, forming a soft amber-woody trail that emphasizes both texture and depth.",2026.0,"Pine needles, Black Pepper, Bergamot","Incense, Orris, Carrot Seeds","Vanilla Absolute, White Suede, Ambroxan","amber, woody, powdery, smoky",Jérôme Epinette,https://fimgs.net/mdimg/perfume-thumbs/375x500.121784.jpg,for women and men,,,2026-06-06 23:53:38,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Mojave-Ghost-Absolu-97879.html,Mojave Ghost Absolu Byredofor women and men,Byredo,4.3,1095.0,"Mojave Ghost AbsolubyByredois a Floral Woody Musk fragrance for women and men. This is a new fragrance.Mojave Ghost Absoluwas launched in 2024. Top notes are Sapodilla and Ambrette; middle notes are Magnolia, Violet and Sandalwood; base notes are Musk, Amber and Cedarwood.Sandalwood, familiar ingredients are extracted in a higher concentration to create a longer-lasting scent with profound depths.The celebration of artisanship is visualised through a new perfume bottle which features a striking textural cap, inspired by traditional woodwork. Opening to reveal an atomizer spray engineered with more industrial leanings, considered juxtapositions craft a study in contrasts – a rarefied reinterpretation that stays true to the original signature.",2024.0,"Sapodilla, Ambrette","Magnolia, Violet, Sandalwood","Musk, Amber, Cedarwood","floral, musky, powdery, woody",,https://fimgs.net/mdimg/perfume-thumbs/375x500.97879.jpg,for women and men,,,2026-06-06 23:53:49,Fragrantica,
https://www.fragrantica.com/perfume/Byredo/Rose-of-No-Man-s-Land-Absolu-108422.html,Rose of No Man's Land Absolu Byredofor women and men,Byredo,4.25,320.0,"Rose of No Man's Land AbsolubyByredois a Oriental Floral fragrance for women and men. This is a new fragrance.Rose of No Man's Land Absoluwas launched in 2025. Top notes are Saffron, Blackcurrant and Pink Pepper; middle notes are Raspberry and Peony; base notes are Patchouli, Black Amber and Papyrus.""Rose of No Man's Land Absolu reimagines the iconic scent with a more opulent, smoky intensity, paying tribute to the rose that flourishes where others fear to venture. At the heart of the composition beats a trilogy of exquisite roses, seamlessly weaving themselves through the top and base notes to add an elegant depth. Top notes of saffron and blackcurrant introduce a fruity touch with a punch of pink pepper, with black raspberry and peony intertwining themselves with the roses. A base of papyrus, dark patchouli and warm amber allows the fragrance to linger with smoky intensity.The Absolu de Parfum is held in a redesigned bottle, an homage to craftsmanship. Embodying the deep intensity and transformation, the textured cap, inspired by Yakisugi, the Japanese art of charring wood, opens to reveal the silver and gold atomizer spray, complementing the bottle’s elemental design and the clean curves of the glass that shows the intense color of the fragrance within.""",2025.0,"Saffron, Blackcurrant, Pink Pepper","Raspberry, Peony","Patchouli, Black Amber, Papyrus","fruity, floral, warm spicy, woody",,https://fimgs.net/mdimg/perfume-thumbs/375x500.108422.jpg,for women and men,,,2026-06-06 23:53:59,Fragrantica,
https://www.fragrantica.com/perfume/Louis-Vuitton/Ink-Mark-115407.html,Ink Mark Louis Vuittonfor women and men,Louis Vuitton,4.33,241.0,"Ink MarkbyLouis Vuittonis a Oriental Woody fragrance for women and men. This is a new fragrance.Ink Markwas launched in 2025. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Sandalwood, Amber and Incense.Ink Mark by Louis Vuitton is a unisex fragrance introduced for 2025 as part of the Journey to China collection. The scent comes in the house’s signature flacon rendered in a milk white lacquer with a plum-colored cap. Official note details and concentration have not been disclosed; the collection is planned to launch on October 17, 2025.",2025.0,,,,"woody, powdery, warm spicy, aromatic",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.115407.jpg,for women and men,,,2026-06-09 09:54:25,Fragrantica,"Sandalwood, Amber, Incense"
https://www.fragrantica.com/perfume/Louis-Vuitton/Moon-Tale-115408.html,Moon Tale Louis Vuittonfor women and men,Louis Vuitton,4.5,254.0,"Moon TalebyLouis Vuittonis a fragrance for women and men. This is a new fragrance.Moon Talewas launched in 2025. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Peony, Raspberry, Jasmine Sambac, Magnolia and Rose Geranium.Moon Tale by Louis Vuitton is a unisex fragrance announced as part of the Journey to China collection. It is presented in the house’s signature bottle, finished in cyan blue lacquer with a bright orange cap. Official note details and concentration have not been disclosed; the collection is planned to launch on October 17, 2025.",2025.0,,,,"floral, fruity, white floral, fresh",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.115408.jpg,for women and men,,,2026-06-09 09:54:37,Fragrantica,"Peony, Raspberry, Jasmine Sambac, Magnolia, Rose Geranium"
https://www.fragrantica.com/perfume/Louis-Vuitton/Rain-Tea-115406.html,Rain Tea Louis Vuittonfor women and men,Louis Vuitton,4.43,316.0,"Rain TeabyLouis Vuittonis a fragrance for women and men. This is a new fragrance.Rain Teawas launched in 2025. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Tea, Lemongrass, Rose, Magnolia and Woody Notes.Rain Tea by Louis Vuitton is a unisex fragrance announced as part of the Journey to China collection. It is presented in a pastel mint green lacquered bottle with a salmon pink cap. Official note details and concentration have not been disclosed; the collection is planned to launch on October 17, 2025.",2025.0,,,,"citrus, fresh spicy, green, fresh",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.115406.jpg,for women and men,,,2026-06-09 09:54:46,Fragrantica,"Tea, Lemongrass, Rose, Magnolia, Woody Notes"
https://www.fragrantica.com/perfume/Louis-Vuitton/Cosmic-Cloud-68355.html,Cosmic Cloud Louis Vuittonfor women and men,Louis Vuitton,3.7,338.0,"Cosmic CloudbyLouis Vuittonis a Chypre Fruity fragrance for women and men.Cosmic Cloudwas launched in 2021. The nose behind this fragrance is Jacques Cavallier Belletrud. The fragrance features Musk, Black Currant, Bergamot and Patchouli.",2021.0,,,,"musky, powdery, fruity, animalic",Jacques Cavallier Belletrud,https://fimgs.net/mdimg/perfume-thumbs/375x500.68355.jpg,for women and men,,,2026-06-09 09:54:57,Fragrantica,"Musk, Black Currant, Bergamot, Patchouli"
